"","shares","num_hrefs","num_imgs","num_videos","is_popular"
"6266",3700,3,0,1,"1"
"6267",4900,4,1,1,"1"
"6268",1000,2,1,0,"0"
"6269",3500,3,1,0,"1"
"6270",2000,4,1,0,"1"
"6271",1200,5,1,1,"0"
"6272",742,7,92,0,"0"
"6273",1100,14,22,1,"0"
"6274",12700,25,0,6,"1"
"6275",1500,14,0,1,"1"
"6276",1100,3,1,0,"0"
"6277",1700,5,0,0,"1"
"6278",1300,3,1,0,"0"
"6279",1400,15,11,0,"1"
"6280",3500,0,1,0,"1"
"6281",1200,4,1,0,"0"
"6282",1100,4,13,1,"0"
"6283",1200,15,0,2,"0"
"6284",1700,3,1,0,"1"
"6285",7500,71,25,0,"1"
"6286",1800,4,1,0,"1"
"6287",3800,9,0,1,"1"
"6288",2000,2,0,2,"1"
"6289",1500,18,1,0,"1"
"6290",2700,9,1,0,"1"
"6291",1200,5,0,2,"0"
"6292",1400,9,0,0,"1"
"6293",1800,9,0,26,"1"
"6294",1400,3,1,0,"1"
"6295",1500,13,1,0,"1"
"6296",3800,20,1,0,"1"
"6297",3400,19,15,1,"1"
"6298",4200,81,1,0,"1"
"6299",2300,22,11,0,"1"
"6300",1300,9,0,2,"0"
"6301",1800,7,1,1,"1"
"6302",3000,15,1,0,"1"
"6303",1200,2,15,0,"0"
"6304",1200,6,0,0,"0"
"6305",1700,6,1,0,"1"
"6306",1300,13,6,0,"0"
"6307",2200,15,9,1,"1"
"6308",727,9,1,0,"0"
"6309",1700,3,0,0,"1"
"6310",2700,4,1,0,"1"
"6311",1300,4,1,0,"0"
"6312",11100,20,16,1,"1"
"6313",1800,9,1,0,"1"
"6314",1800,7,0,0,"1"
"6315",3300,1,0,1,"1"
"6316",4600,17,1,0,"1"
"6317",2400,5,1,13,"1"
"6318",1600,8,1,0,"1"
"6319",1500,12,1,2,"1"
"6320",1500,6,0,1,"1"
"6321",1400,21,13,0,"1"
"6322",1500,7,39,0,"1"
"6323",19100,6,1,0,"1"
"6324",1500,13,1,0,"1"
"6325",1400,4,13,1,"1"
"6326",1900,5,1,0,"1"
"6327",3800,10,1,0,"1"
"6328",13200,32,1,0,"1"
"6329",1600,21,1,0,"1"
"6330",1100,4,0,2,"0"
"6331",7900,2,1,0,"1"
"6332",874,6,1,1,"0"
"6333",787,9,11,0,"0"
"6334",8300,3,0,0,"1"
"6335",8600,36,21,0,"1"
"6336",9200,4,0,1,"1"
"6337",1200,9,1,0,"0"
"6338",1700,17,11,0,"1"
"6339",2300,2,0,0,"1"
"6340",1500,6,1,0,"1"
"6341",3700,2,0,1,"1"
"6342",4500,11,1,0,"1"
"6343",18100,10,0,0,"1"
"6344",10600,3,1,0,"1"
"6345",3700,4,1,0,"1"
"6346",1700,5,1,20,"1"
"6347",1700,5,1,1,"1"
"6348",1600,9,8,0,"1"
"6349",2100,105,1,0,"1"
"6350",13900,0,0,0,"1"
"6351",1900,0,0,0,"1"
"6352",1800,8,1,0,"1"
"6353",1800,16,1,0,"1"
"6354",1500,2,0,0,"1"
"6355",2900,14,1,0,"1"
"6356",2100,3,12,1,"1"
"6357",2200,3,0,0,"1"
"6358",2200,4,26,1,"1"
"6359",2600,10,1,0,"1"
"6360",3100,2,0,0,"1"
"6361",1300,8,1,0,"0"
"6362",87000,36,0,0,"1"
"6363",1500,3,10,1,"1"
"6364",2100,2,1,0,"1"
"6365",5200,2,1,0,"1"
"6366",1500,52,1,0,"1"
"6367",5300,5,98,0,"1"
"6368",1400,4,0,0,"1"
"6369",2900,7,1,0,"1"
"6370",5400,7,1,0,"1"
"6371",1600,18,11,0,"1"
"6372",2100,28,9,0,"1"
"6373",2200,8,1,0,"1"
"6374",1900,4,0,1,"1"
"6375",2400,7,0,0,"1"
"6376",4500,9,1,0,"1"
"6377",1200,5,0,0,"0"
"6378",1600,6,7,0,"1"
"6379",7300,13,0,0,"1"
"6380",1500,11,1,0,"1"
"6381",7900,8,1,0,"1"
"6382",8100,15,1,0,"1"
"6383",3000,11,0,12,"1"
"6384",1800,6,1,0,"1"
"6385",2000,15,13,0,"1"
"6386",4100,9,1,0,"1"
"6387",2100,9,1,0,"1"
"6388",3300,13,1,1,"1"
"6389",3600,22,1,1,"1"
"6390",1900,4,1,11,"1"
"6391",1500,3,1,0,"1"
"6392",4000,11,1,0,"1"
"6393",1500,5,13,1,"1"
"6394",1700,9,1,1,"1"
"6395",3200,32,0,10,"1"
"6396",4200,10,1,0,"1"
"6397",1400,10,1,0,"1"
"6398",1200,5,0,0,"0"
"6399",4000,8,0,1,"1"
"6400",1300,35,30,0,"0"
"6401",2100,6,12,14,"1"
"6402",4600,5,1,0,"1"
"6403",5200,3,0,1,"1"
"6404",4000,6,1,0,"1"
"6405",6500,6,1,0,"1"
"6406",1200,12,1,0,"0"
"6407",2600,9,1,0,"1"
"6408",8300,9,1,1,"1"
"6409",1900,5,1,0,"1"
"6410",25700,1,0,1,"1"
"6411",895,7,15,0,"0"
"6412",2100,4,0,0,"1"
"6413",2100,19,1,0,"1"
"6414",20300,19,1,0,"1"
"6415",2600,13,19,12,"1"
"6416",5200,4,0,0,"1"
"6417",8100,22,1,1,"1"
"6418",1500,12,1,0,"1"
"6419",2100,4,1,0,"1"
"6420",1800,14,9,0,"1"
"6421",1900,8,1,0,"1"
"6422",3600,10,1,0,"1"
"6423",1300,12,1,0,"0"
"6424",939,17,1,0,"0"
"6425",992,7,0,1,"0"
"6426",1300,6,0,2,"0"
"6427",1500,21,0,0,"1"
"6428",998,4,0,1,"0"
"6429",1700,9,1,0,"1"
"6430",1100,6,1,0,"0"
"6431",2500,6,12,0,"1"
"6432",1300,5,1,2,"0"
"6433",4700,10,1,0,"1"
"6434",28200,4,0,1,"1"
"6435",1100,9,0,0,"0"
"6436",1100,4,0,10,"0"
"6437",888,4,1,0,"0"
"6438",2900,4,1,0,"1"
"6439",1400,24,21,0,"1"
"6440",1100,10,1,0,"0"
"6441",1100,5,1,0,"0"
"6442",794,5,9,0,"0"
"6443",1100,2,1,0,"0"
"6444",809,4,0,0,"0"
"6445",2800,5,1,0,"1"
"6446",864,7,1,0,"0"
"6447",926,11,7,1,"0"
"6448",1700,14,1,0,"1"
"6449",3300,16,1,0,"1"
"6450",1200,18,10,0,"0"
"6451",740,4,0,1,"0"
"6452",3000,18,1,0,"1"
"6453",1600,5,1,0,"1"
"6454",2700,25,21,0,"1"
"6455",28900,14,10,1,"1"
"6456",1300,5,1,0,"0"
"6457",3200,37,10,0,"1"
"6458",1400,5,0,0,"1"
"6459",12200,21,1,0,"1"
"6460",3400,3,0,1,"1"
"6461",4600,13,1,0,"1"
"6462",9500,25,1,0,"1"
"6463",1300,7,0,0,"0"
"6464",1700,2,1,0,"1"
"6465",1300,30,16,1,"0"
"6466",1000,9,1,0,"0"
"6467",1900,10,1,0,"1"
"6468",2300,9,1,0,"1"
"6469",873,2,1,1,"0"
"6470",4300,3,0,0,"1"
"6471",2600,7,1,0,"1"
"6472",10700,8,0,3,"1"
"6473",862,4,1,0,"0"
"6474",4200,24,1,10,"1"
"6475",30200,2,1,0,"1"
"6476",1200,4,0,0,"0"
"6477",1300,5,13,1,"0"
"6478",1700,4,0,0,"1"
"6479",8000,7,0,1,"1"
"6480",4700,5,1,0,"1"
"6481",8400,7,1,0,"1"
"6482",3200,36,11,0,"1"
"6483",1300,7,1,0,"0"
"6484",14900,4,0,1,"1"
"6485",3400,4,1,0,"1"
"6486",15600,29,0,11,"1"
"6487",1200,2,0,1,"0"
"6488",1100,3,1,0,"0"
"6489",726,9,1,0,"0"
"6490",1300,14,1,1,"0"
"6491",523,3,1,0,"0"
"6492",6800,4,0,0,"1"
"6493",581,11,1,0,"0"
"6494",7900,5,1,0,"1"
"6495",1900,9,1,1,"1"
"6496",1500,3,1,0,"1"
"6497",1900,4,0,1,"1"
"6498",1300,16,11,0,"0"
"6499",970,11,1,0,"0"
"6500",1600,6,12,0,"1"
"6501",818,4,1,2,"0"
"6502",1500,3,1,0,"1"
"6503",2400,5,1,1,"1"
"6504",1400,17,1,0,"1"
"6505",2000,15,0,1,"1"
"6506",627,3,8,1,"0"
"6507",854,7,1,0,"0"
"6508",1800,10,1,0,"1"
"6509",1800,13,1,4,"1"
"6510",2600,3,1,0,"1"
"6511",1900,2,1,1,"1"
"6512",1200,6,0,10,"0"
"6513",1300,2,1,2,"0"
"6514",10200,3,1,1,"1"
"6515",1500,8,1,0,"1"
"6516",2900,10,1,0,"1"
"6517",642,3,9,0,"0"
"6518",977,15,1,0,"0"
"6519",1100,15,1,0,"0"
"6520",6800,4,1,0,"1"
"6521",902,8,21,0,"0"
"6522",1400,7,10,0,"1"
"6523",922,2,0,1,"0"
"6524",2800,39,35,0,"1"
"6525",2700,4,1,0,"1"
"6526",42200,1,0,1,"1"
"6527",1100,5,1,0,"0"
"6528",2200,9,1,0,"1"
"6529",838,3,8,0,"0"
"6530",1300,8,0,1,"0"
"6531",26600,107,0,0,"1"
"6532",1200,12,1,0,"0"
"6533",803,11,0,1,"0"
"6534",1100,2,1,0,"0"
"6535",3000,6,0,1,"1"
"6536",880,3,1,0,"0"
"6537",1200,20,1,0,"0"
"6538",1400,5,1,0,"1"
"6539",1700,5,1,0,"1"
"6540",1300,21,0,0,"0"
"6541",1700,5,0,0,"1"
"6542",1400,9,1,0,"1"
"6543",1600,8,0,0,"1"
"6544",2200,16,23,0,"1"
"6545",1300,13,1,0,"0"
"6546",3700,7,1,1,"1"
"6547",2200,4,0,1,"1"
"6548",3200,3,14,0,"1"
"6549",5300,4,0,0,"1"
"6550",1500,2,1,0,"1"
"6551",5000,8,1,0,"1"
"6552",2900,16,0,11,"1"
"6553",965,4,1,0,"0"
"6554",1100,2,1,0,"0"
"6555",17000,1,0,1,"1"
"6556",2600,9,0,0,"1"
"6557",4500,0,0,0,"1"
"6558",61500,4,0,14,"1"
"6559",1400,7,0,21,"1"
"6560",1300,3,1,0,"0"
"6561",1700,2,15,1,"1"
"6562",1900,3,1,0,"1"
"6563",18400,4,11,1,"1"
"6564",1100,4,0,1,"0"
"6565",3900,7,14,0,"1"
"6566",1700,6,1,0,"1"
"6567",877,8,1,0,"0"
"6568",936,10,0,2,"0"
"6569",3500,12,1,0,"1"
"6570",752,4,1,0,"0"
"6571",3500,8,1,0,"1"
"6572",3400,3,0,0,"1"
"6573",1200,4,0,1,"0"
"6574",1100,16,0,2,"0"
"6575",1200,6,1,1,"0"
"6576",3900,5,1,0,"1"
"6577",1100,7,1,0,"0"
"6578",5200,4,1,0,"1"
"6579",1900,2,0,0,"1"
"6580",1600,15,8,0,"1"
"6581",962,9,1,0,"0"
"6582",984,4,1,0,"0"
"6583",6100,2,1,1,"1"
"6584",1300,5,1,9,"0"
"6585",1900,19,1,0,"1"
"6586",754,1,1,1,"0"
"6587",616,11,1,1,"0"
"6588",2200,29,10,20,"1"
"6589",1600,11,0,0,"1"
"6590",1500,6,1,10,"1"
"6591",8500,11,0,1,"1"
"6592",1900,3,1,0,"1"
"6593",1500,11,10,1,"1"
"6594",914,2,1,0,"0"
"6595",3200,3,0,0,"1"
"6596",1100,4,0,21,"0"
"6597",2500,15,1,0,"1"
"6598",1000,9,1,0,"0"
"6599",651,13,10,1,"0"
"6600",1200,7,1,1,"0"
"6601",1500,3,1,0,"1"
"6602",593,7,1,0,"0"
"6603",917,12,1,0,"0"
"6604",2200,19,1,0,"1"
"6605",922,12,1,0,"0"
"6606",2100,4,1,0,"1"
"6607",5300,9,1,0,"1"
"6608",686,7,0,0,"0"
"6609",832,4,1,0,"0"
"6610",612,6,0,1,"0"
"6611",3900,3,1,0,"1"
"6612",2800,12,1,0,"1"
"6613",9100,3,0,0,"1"
"6614",11900,3,1,0,"1"
"6615",1700,8,1,0,"1"
"6616",1400,13,1,0,"1"
"6617",794,5,1,0,"0"
"6618",6800,0,20,1,"1"
"6619",6300,4,1,0,"1"
"6620",2000,16,1,1,"1"
"6621",1400,15,1,0,"1"
"6622",4200,14,10,0,"1"
"6623",3500,1,1,0,"1"
"6624",9000,19,13,0,"1"
"6625",2200,14,1,0,"1"
"6626",887,0,0,0,"0"
"6627",924,7,1,0,"0"
"6628",2700,29,21,0,"1"
"6629",827,6,1,0,"0"
"6630",1500,5,0,3,"1"
"6631",3200,3,0,1,"1"
"6632",1300,18,10,0,"0"
"6633",1000,5,1,0,"0"
"6634",1800,19,17,0,"1"
"6635",2100,4,0,0,"1"
"6636",2600,9,0,1,"1"
"6637",1100,3,1,0,"0"
"6638",2000,6,0,2,"1"
"6639",15400,5,1,8,"1"
"6640",2500,7,1,0,"1"
"6641",1800,16,1,1,"1"
"6642",1800,6,1,0,"1"
"6643",2200,43,1,0,"1"
"6644",1200,10,1,0,"0"
"6645",592,12,1,1,"0"
"6646",5500,5,0,1,"1"
"6647",3200,5,26,0,"1"
"6648",3300,5,1,0,"1"
"6649",1200,38,1,0,"0"
"6650",975,6,1,0,"0"
"6651",1200,9,1,0,"0"
"6652",6200,18,0,11,"1"
"6653",2400,3,0,3,"1"
"6654",1300,8,1,0,"0"
"6655",2700,3,1,0,"1"
"6656",6500,18,0,11,"1"
"6657",1300,4,1,0,"0"
"6658",1300,6,1,0,"0"
"6659",7500,2,0,1,"1"
"6660",1100,7,1,0,"0"
"6661",1200,11,9,0,"0"
"6662",1700,33,21,0,"1"
"6663",678,2,1,0,"0"
"6664",1600,14,8,1,"1"
"6665",408,8,1,0,"0"
"6666",1400,16,0,11,"1"
"6667",1200,12,1,0,"0"
"6668",2300,3,1,0,"1"
"6669",3000,7,1,0,"1"
"6670",1300,0,0,2,"0"
"6671",2100,38,11,0,"1"
"6672",1400,3,13,1,"1"
"6673",4400,2,1,0,"1"
"6674",458,3,0,0,"0"
"6675",918,3,1,0,"0"
"6676",694,13,0,0,"0"
"6677",823,5,0,11,"0"
"6678",937,7,1,0,"0"
"6679",712,6,0,1,"0"
"6680",751,7,1,0,"0"
"6681",3200,1,0,2,"1"
"6682",1500,29,11,0,"1"
"6683",1400,8,1,0,"1"
"6684",1100,5,0,0,"0"
"6685",2100,7,1,0,"1"
"6686",2100,30,1,0,"1"
"6687",570,13,1,1,"0"
"6688",522,13,1,0,"0"
"6689",640,10,0,1,"0"
"6690",1400,4,28,0,"1"
"6691",416,4,1,0,"0"
"6692",959,9,1,0,"0"
"6693",4300,6,1,0,"1"
"6694",1200,72,26,0,"0"
"6695",774,67,32,0,"0"
"6696",2300,30,1,0,"1"
"6697",856,19,15,1,"0"
"6698",924,4,99,0,"0"
"6699",13500,9,1,1,"1"
"6700",1700,10,1,0,"1"
"6701",584,13,10,11,"0"
"6702",1900,2,0,1,"1"
"6703",2100,9,1,0,"1"
"6704",661,4,0,26,"0"
"6705",707,23,16,0,"0"
"6706",819,6,0,0,"0"
"6707",1500,9,7,0,"1"
"6708",1400,3,0,1,"1"
"6709",5000,3,0,0,"1"
"6710",1500,21,1,0,"1"
"6711",1400,7,16,0,"1"
"6712",36800,5,0,1,"1"
"6713",1200,6,0,0,"0"
"6714",8400,4,0,1,"1"
"6715",3500,6,1,0,"1"
"6716",2000,10,1,0,"1"
"6717",1200,5,0,2,"0"
"6718",878,13,10,0,"0"
"6719",2100,6,1,2,"1"
"6720",11400,6,0,0,"1"
"6721",650,0,0,0,"0"
"6722",1200,11,0,0,"0"
"6723",9100,3,1,0,"1"
"6724",2800,20,0,0,"1"
"6725",1300,8,1,0,"0"
"6726",951,27,11,0,"0"
"6727",823,13,1,1,"0"
"6728",2800,15,1,0,"1"
"6729",1500,6,0,3,"1"
"6730",986,6,0,1,"0"
"6731",11000,8,0,1,"1"
"6732",1100,6,6,0,"0"
"6733",20700,4,0,1,"1"
"6734",3700,8,1,0,"1"
"6735",27000,3,0,1,"1"
"6736",1300,6,15,0,"0"
"6737",1900,9,1,0,"1"
"6738",9800,35,30,0,"1"
"6739",6800,7,0,1,"1"
"6740",3000,20,1,0,"1"
"6741",822,8,0,0,"0"
"6742",3000,14,1,0,"1"
"6743",1200,23,11,0,"0"
"6744",3500,5,1,0,"1"
"6745",868,4,0,0,"0"
"6746",964,3,1,10,"0"
"6747",771,4,0,1,"0"
"6748",1400,1,1,0,"1"
"6749",1900,2,0,1,"1"
"6750",2100,3,0,0,"1"
"6751",7600,7,1,0,"1"
"6752",3300,37,12,0,"1"
"6753",868,8,0,0,"0"
"6754",1100,9,1,0,"0"
"6755",952,25,9,0,"0"
"6756",1400,3,1,0,"1"
"6757",927,3,1,0,"0"
"6758",5400,7,1,1,"1"
"6759",10300,4,0,1,"1"
"6760",614,11,1,0,"0"
"6761",542,1,1,1,"0"
"6762",731,7,1,0,"0"
"6763",3700,8,1,10,"1"
"6764",3700,2,1,0,"1"
"6765",446,6,1,0,"0"
"6766",3900,15,0,0,"1"
"6767",3400,11,1,0,"1"
"6768",1500,29,12,2,"1"
"6769",2300,8,0,1,"1"
"6770",1100,31,21,5,"0"
"6771",3500,5,0,2,"1"
"6772",549,10,1,0,"0"
"6773",2100,10,1,0,"1"
"6774",478,15,16,6,"0"
"6775",6700,7,1,0,"1"
"6776",1100,13,1,0,"0"
"6777",2800,4,13,1,"1"
"6778",3800,2,1,0,"1"
"6779",447,3,0,0,"0"
"6780",972,22,0,0,"0"
"6781",910,17,1,0,"0"
"6782",2900,2,1,0,"1"
"6783",501,4,0,0,"0"
"6784",1800,10,1,0,"1"
"6785",1400,7,1,0,"1"
"6786",774,3,0,1,"0"
"6787",7000,5,1,0,"1"
"6788",679,11,1,0,"0"
"6789",647,5,0,0,"0"
"6790",1300,6,1,0,"0"
"6791",1700,6,1,0,"1"
"6792",2800,5,1,0,"1"
"6793",861,5,6,0,"0"
"6794",920,9,1,0,"0"
"6795",1000,16,0,10,"0"
"6796",1900,5,1,0,"1"
"6797",3600,2,0,2,"1"
"6798",1200,3,0,1,"0"
"6799",2600,4,12,0,"1"
"6800",2600,7,1,0,"1"
"6801",1500,6,1,0,"1"
"6802",1100,6,0,0,"0"
"6803",1800,10,0,2,"1"
"6804",4300,4,1,0,"1"
"6805",12500,42,0,0,"1"
"6806",796,12,1,4,"0"
"6807",536,18,1,0,"0"
"6808",3300,4,0,0,"1"
"6809",599,9,0,1,"0"
"6810",2100,5,0,1,"1"
"6811",552,1,1,12,"0"
"6812",2300,16,23,3,"1"
"6813",899,5,1,0,"0"
"6814",435,7,1,0,"0"
"6815",675,14,1,1,"0"
"6816",1000,8,1,1,"0"
"6817",667,6,1,0,"0"
"6818",4800,1,1,0,"1"
"6819",1600,16,0,0,"1"
"6820",5900,20,16,0,"1"
"6821",686,5,1,0,"0"
"6822",1500,4,0,0,"1"
"6823",668,8,11,3,"0"
"6824",874,3,0,1,"0"
"6825",395,34,20,1,"0"
"6826",606,7,1,0,"0"
"6827",728,5,1,0,"0"
"6828",812,9,0,0,"0"
"6829",934,33,1,0,"0"
"6830",729,10,1,0,"0"
"6831",861,18,1,0,"0"
"6832",1100,13,9,0,"0"
"6833",981,6,1,0,"0"
"6834",1400,11,1,0,"1"
"6835",2000,4,0,0,"1"
"6836",1000,12,8,0,"0"
"6837",750,4,0,0,"0"
"6838",691,5,1,0,"0"
"6839",1600,7,1,0,"1"
"6840",1800,8,1,0,"1"
"6841",1400,11,12,0,"1"
"6842",810,33,12,0,"0"
"6843",1200,19,1,1,"0"
"6844",1100,6,0,1,"0"
"6845",3900,0,0,0,"1"
"6846",896,9,1,0,"0"
"6847",660,12,1,0,"0"
"6848",735,2,1,0,"0"
"6849",5900,51,16,0,"1"
"6850",531,5,6,0,"0"
"6851",1400,11,0,0,"1"
"6852",598,6,1,0,"0"
"6853",566,2,1,0,"0"
"6854",1700,7,1,0,"1"
"6855",732,8,1,0,"0"
"6856",1100,3,0,1,"0"
"6857",979,14,1,1,"0"
"6858",891,9,1,0,"0"
"6859",889,2,1,6,"0"
"6860",1000,3,23,0,"0"
"6861",530,4,1,1,"0"
"6862",1400,0,0,2,"1"
"6863",4900,14,7,0,"1"
"6864",971,4,1,0,"0"
"6865",5300,8,0,0,"1"
"6866",1000,3,0,1,"0"
"6867",1300,31,11,0,"0"
"6868",842,10,1,1,"0"
"6869",507,4,1,0,"0"
"6870",10900,2,1,0,"1"
"6871",3500,4,0,1,"1"
"6872",891,2,1,0,"0"
"6873",664,4,1,0,"0"
"6874",3300,5,0,0,"1"
"6875",3800,29,1,1,"1"
"6876",4600,2,1,0,"1"
"6877",697,4,0,0,"0"
"6878",1300,8,1,0,"0"
"6879",644,4,8,0,"0"
"6880",1100,26,1,0,"0"
"6881",7800,0,0,0,"1"
"6882",725,4,1,0,"0"
"6883",681,4,1,0,"0"
"6884",714,7,1,0,"0"
"6885",976,20,1,0,"0"
"6886",3400,5,0,1,"1"
"6887",531,9,1,0,"0"
"6888",503,6,1,0,"0"
"6889",2400,4,0,0,"1"
"6890",879,3,1,0,"0"
"6891",730,1,0,1,"0"
"6892",3000,14,11,11,"1"
"6893",1200,1,1,0,"0"
"6894",1600,10,1,0,"1"
"6895",25100,4,0,1,"1"
"6896",645,5,1,1,"0"
"6897",6500,2,0,1,"1"
"6898",726,3,1,0,"0"
"6899",702,2,1,0,"0"
"6900",477,1,1,0,"0"
"6901",1800,3,1,0,"1"
"6902",3700,17,14,2,"1"
"6903",2700,15,1,1,"1"
"6904",3300,9,14,0,"1"
"6905",679,1,1,0,"0"
"6906",2200,3,0,1,"1"
"6907",484,6,0,0,"0"
"6908",6600,1,1,0,"1"
"6909",519,2,1,0,"0"
"6910",1200,11,12,1,"0"
"6911",818,3,1,0,"0"
"6912",4000,1,0,3,"1"
"6913",1900,6,1,0,"1"
"6914",3000,1,0,1,"1"
"6915",785,8,15,0,"0"
"6916",1900,3,6,0,"1"
"6917",648,4,26,0,"0"
"6918",652,21,0,0,"0"
"6919",541,1,1,0,"0"
"6920",1100,9,1,0,"0"
"6921",584,14,1,0,"0"
"6922",369,1,1,0,"0"
"6923",684,3,1,0,"0"
"6924",5200,14,11,2,"1"
"6925",1200,3,1,0,"0"
"6926",727,9,1,0,"0"
"6927",15800,5,1,0,"1"
"6928",574,2,1,0,"0"
"6929",4700,1,1,1,"1"
"6930",1500,9,1,0,"1"
"6931",834,22,1,0,"0"
"6932",528,9,1,0,"0"
"6933",1800,4,11,1,"1"
"6934",677,4,1,0,"0"
"6935",475,1,1,0,"0"
"6936",496,4,1,0,"0"
"6937",712,2,14,0,"0"
"6938",498,16,1,0,"0"
"6939",918,11,0,11,"0"
"6940",2100,4,0,1,"1"
"6941",845,3,1,0,"0"
"6942",834,4,0,1,"0"
"6943",11100,22,1,1,"1"
"6944",686,1,0,0,"0"
"6945",1400,12,1,6,"1"
"6946",1000,2,0,1,"0"
"6947",1900,5,1,0,"1"
"6948",883,8,1,1,"0"
"6949",546,4,1,0,"0"
"6950",1800,24,1,1,"1"
"6951",1200,6,1,0,"0"
"6952",1000,4,0,1,"0"
"6953",811,6,9,0,"0"
"6954",1600,11,9,0,"1"
"6955",1000,4,1,0,"0"
"6956",8000,3,1,0,"1"
"6957",900,11,1,0,"0"
"6958",45400,102,1,1,"1"
"6959",563,12,1,0,"0"
"6960",528,5,0,1,"0"
"6961",4200,17,22,0,"1"
"6962",1200,11,8,0,"0"
"6963",1300,6,1,0,"0"
"6964",1100,5,1,0,"0"
"6965",2800,2,1,0,"1"
"6966",3000,3,0,2,"1"
"6967",1900,1,1,0,"1"
"6968",2800,3,0,1,"1"
"6969",571,4,0,0,"0"
"6970",4300,6,1,0,"1"
"6971",1500,14,1,0,"1"
"6972",579,7,13,1,"0"
"6973",1100,3,0,1,"0"
"6974",2300,3,1,1,"1"
"6975",745,7,1,0,"0"
"6976",870,6,0,1,"0"
"6977",995,22,7,0,"0"
"6978",3200,5,1,0,"1"
"6979",4500,6,1,0,"1"
"6980",889,4,1,0,"0"
"6981",4700,7,1,0,"1"
"6982",1400,3,0,0,"1"
"6983",2300,11,0,2,"1"
"6984",1100,2,0,2,"0"
"6985",1800,9,1,0,"1"
"6986",667,3,1,0,"0"
"6987",1900,6,0,0,"1"
"6988",1200,11,1,0,"0"
"6989",2900,10,1,0,"1"
"6990",1300,31,16,0,"0"
"6991",1700,8,0,1,"1"
"6992",1500,7,1,0,"1"
"6993",2600,23,1,1,"1"
"6994",1000,4,0,0,"0"
"6995",1100,13,1,0,"0"
"6996",543,14,1,0,"0"
"6997",21700,3,1,0,"1"
"6998",921,9,1,0,"0"
"6999",742,4,0,0,"0"
"7000",844,3,0,0,"0"
"7001",2800,2,1,1,"1"
"7002",951,9,1,1,"0"
"7003",409,5,1,0,"0"
"7004",1200,15,1,0,"0"
"7005",495,0,0,0,"0"
"7006",7800,14,1,0,"1"
"7007",2300,5,1,0,"1"
"7008",1400,4,1,0,"1"
"7009",1700,7,1,0,"1"
"7010",1200,4,1,0,"0"
"7011",940,8,1,0,"0"
"7012",1800,5,0,1,"1"
"7013",767,4,1,1,"0"
"7014",2600,9,1,0,"1"
"7015",864,7,1,0,"0"
"7016",1300,6,11,0,"0"
"7017",1400,14,1,0,"1"
"7018",787,5,0,0,"0"
"7019",2200,11,14,4,"1"
"7020",1800,9,14,0,"1"
"7021",1100,9,0,1,"0"
"7022",892,3,1,0,"0"
"7023",1300,12,8,0,"0"
"7024",2100,11,1,0,"1"
"7025",1200,7,0,0,"0"
"7026",553,12,1,0,"0"
"7027",991,18,1,0,"0"
"7028",734,5,1,0,"0"
"7029",23700,17,1,1,"1"
"7030",6700,8,1,0,"1"
"7031",1800,8,1,0,"1"
"7032",9500,34,1,11,"1"
"7033",905,11,1,0,"0"
"7034",1400,9,1,0,"1"
"7035",5300,17,8,0,"1"
"7036",9100,2,1,0,"1"
"7037",973,14,0,1,"0"
"7038",1200,10,0,0,"0"
"7039",2900,3,1,0,"1"
"7040",760,5,0,1,"0"
"7041",14500,2,0,1,"1"
"7042",1700,2,1,0,"1"
"7043",693,5,1,0,"0"
"7044",1300,15,1,0,"0"
"7045",700,8,1,0,"0"
"7046",794,11,1,0,"0"
"7047",2200,8,1,0,"1"
"7048",1100,2,1,0,"0"
"7049",812,7,0,0,"0"
"7050",1700,3,0,2,"1"
"7051",1200,40,10,0,"0"
"7052",2700,9,7,0,"1"
"7053",1400,17,1,0,"1"
"7054",820,7,31,1,"0"
"7055",1500,12,1,0,"1"
"7056",5900,16,1,0,"1"
"7057",1800,14,1,0,"1"
"7058",1100,4,1,0,"0"
"7059",1100,3,1,0,"0"
"7060",1500,3,0,0,"1"
"7061",2900,25,11,0,"1"
"7062",2800,10,92,1,"1"
"7063",1200,3,1,0,"0"
"7064",3200,17,1,0,"1"
"7065",505,5,0,0,"0"
"7066",1500,8,1,5,"1"
"7067",4300,5,0,1,"1"
"7068",8300,3,0,0,"1"
"7069",3000,16,11,0,"1"
"7070",932,27,9,0,"0"
"7071",1900,3,0,11,"1"
"7072",1100,2,0,3,"0"
"7073",7600,24,1,0,"1"
"7074",732,6,0,0,"0"
"7075",27000,51,0,0,"1"
"7076",2000,17,16,0,"1"
"7077",867,34,30,0,"0"
"7078",2000,22,0,0,"1"
"7079",2800,8,6,0,"1"
"7080",2500,12,0,0,"1"
"7081",24000,5,0,8,"1"
"7082",4800,12,1,0,"1"
"7083",1700,0,0,0,"1"
"7084",2600,12,0,1,"1"
"7085",1400,3,0,1,"1"
"7086",3900,32,0,0,"1"
"7087",702,9,6,1,"0"
"7088",2400,3,0,0,"1"
"7089",1800,11,1,0,"1"
"7090",2400,11,1,0,"1"
"7091",1800,5,0,0,"1"
"7092",1500,3,0,2,"1"
"7093",1300,11,1,0,"0"
"7094",626,5,0,0,"0"
"7095",1600,29,1,1,"1"
"7096",1900,7,0,0,"1"
"7097",5100,12,1,0,"1"
"7098",2100,6,1,0,"1"
"7099",2200,31,1,0,"1"
