shares,num_hrefs,num_imgs,num_videos,is_popular
1300,6,1,0,0
1200,12,8,0,0
897,23,10,0,0
1300,2,2,0,0
1000,10,3,0,0
1100,10,7,1,0
902,9,1,0,0
1300,4,1,1,0
988,6,1,0,0
1200,7,1,1,0
914,9,2,1,0
1100,4,1,0,0
1300,4,0,1,0
1000,6,21,0,0
1200,2,20,0,0
1300,5,20,0,0
894,4,22,0,0
896,3,2,0,0
973,3,1,0,0
807,10,1,0,0
696,4,1,0,0
823,17,2,3,0
925,6,2,0,0
1200,7,2,2,0
725,2,1,0,0
1200,1,0,2,0
959,2,2,1,0
1000,13,10,1,0
1100,4,0,1,0
1100,3,0,2,0
605,1,1,0,0
1300,8,2,2,0
612,11,1,1,0
1100,6,1,0,0
1100,18,35,2,0
1200,13,1,10,0
1100,6,23,0,0
917,11,3,2,0
1000,9,1,0,0
971,12,4,1,0
881,4,1,0,0
1100,2,0,2,0
1300,8,2,0,0
954,10,1,1,0
1000,3,1,0,0
958,15,3,0,0
832,6,2,1,0
1100,19,1,16,0
630,7,1,1,0
1200,5,2,1,0
1200,9,1,0,0
1100,3,2,1,0
689,11,2,0,0
698,15,2,3,0
1300,6,1,1,0
1200,33,4,0,0
953,6,0,1,0
400,10,1,0,0
1200,3,1,0,0
1100,6,4,0,0
1200,17,5,0,0
1200,3,4,0,0
1000,2,1,0,0
1000,3,1,0,0
883,54,0,1,0
895,9,1,0,0
800,11,1,0,0
791,18,3,32,0
721,21,1,0,0
617,12,2,0,0
671,10,3,0,0
817,5,13,1,0
1100,3,2,1,0
1100,2,11,0,0
936,3,1,0,0
964,0,17,0,0
625,4,0,21,0
1300,9,1,1,0
729,12,1,0,0
944,4,1,1,0
1300,10,1,1,0
1100,5,2,1,0
1200,11,19,1,0
1000,6,1,0,0
874,6,3,0,0
1100,19,5,1,0
839,3,1,1,0
674,1,8,0,0
917,18,16,1,0
1200,7,1,1,0
708,10,1,0,0
1100,3,32,4,0
952,3,1,1,0
949,3,13,1,0
1300,8,20,0,0
877,10,10,1,0
669,19,0,16,0
1100,5,1,0,0
1300,13,1,0,0
818,1,0,2,0
797,19,16,0,0
1000,23,19,1,0
1300,10,2,0,0
1100,2,8,1,0
934,21,15,0,0
1200,23,10,1,0
1300,30,21,1,0
1200,10,2,3,0
752,4,11,0,0
1300,9,3,2,0
1200,18,16,0,0
791,26,1,1,0
969,14,11,1,0
80,0,3,0,0
1200,4,12,1,0
1100,5,2,0,0
914,5,2,1,0
1200,20,14,0,0
1100,3,1,0,0
1000,13,2,0,0
901,14,2,1,0
1300,10,1,0,0
1200,15,1,3,0
1200,13,14,0,0
1200,7,0,0,0
1000,6,1,0,0
686,4,2,0,0
557,3,1,2,0
907,120,50,25,0
924,20,2,5,0
1100,7,3,2,0
932,5,1,0,0
1200,5,2,0,0
837,19,6,1,0
768,6,1,1,0
907,1,2,1,0
1300,1,6,1,0
144,4,4,1,0
1300,9,1,0,0
1200,12,4,1,0
787,7,0,12,0
930,2,2,0,0
1100,13,0,16,0
1200,7,11,2,0
882,5,1,0,0
943,5,1,0,0
1100,22,32,20,0
713,7,1,0,0
856,12,1,0,0
1100,7,1,0,0
1100,10,1,0,0
740,8,3,1,0
650,12,16,0,0
763,7,1,1,0
1100,8,2,1,0
1000,21,53,1,0
856,7,17,1,0
989,25,0,23,0
639,18,1,0,0
891,11,1,0,0
517,2,1,0,0
823,2,1,0,0
1200,5,2,0,0
1300,8,2,0,0
819,10,5,1,0
1300,3,1,0,0
1100,2,0,1,0
1300,1,1,0,0
864,6,2,1,0
1200,1,1,0,0
747,61,1,58,0
605,2,1,0,0
937,6,0,1,0
1100,4,1,0,0
580,5,8,1,0
1300,5,3,0,0
1200,61,3,58,0
936,4,0,0,0
684,6,0,1,0
966,6,2,0,0
1100,17,1,15,0
1100,4,10,0,0
917,3,2,0,0
1200,1,0,2,0
1300,18,0,15,0
949,15,1,1,0
1000,7,1,0,0
696,1,1,1,0
654,4,1,3,0
1000,1,0,1,0
1300,3,2,1,0
1200,3,0,0,0
921,22,6,2,0
595,1,1,0,0
922,10,20,0,0
1300,4,1,0,0
806,5,0,3,0
1200,15,9,1,0
1200,3,1,0,0
1100,7,20,1,0
873,7,2,0,0
1300,13,3,0,0
1300,24,11,1,0
943,7,3,0,0
769,9,19,0,0
689,41,11,6,0
1300,15,1,9,0
807,2,1,1,0
788,20,7,1,0
1100,3,3,0,0
1300,51,34,1,0
775,8,2,1,0
928,4,2,0,0
844,14,0,11,0
902,4,5,1,0
1100,7,1,0,0
1300,7,2,0,0
1200,7,1,0,0
1200,3,3,0,0
942,2,1,1,0
719,1,2,0,0
864,15,16,0,0
1100,4,16,2,0
917,4,1,0,0
1200,13,2,1,0
743,5,2,1,0
1000,1,0,2,0
761,14,2,1,0
1100,11,12,0,0
865,12,2,1,0
1100,33,9,1,0
575,91,36,2,0
1100,17,4,0,0
395,0,0,0,0
1100,6,29,0,0
1000,8,2,1,0
1100,11,0,2,0
1300,9,1,0,0
833,3,0,2,0
778,6,2,0,0
937,2,0,1,0
1300,3,0,2,0
1000,23,1,0,0
1200,9,1,0,0
854,12,2,0,0
605,4,19,1,0
1200,32,14,5,0
935,4,3,0,0
917,6,0,2,0
1300,4,1,0,0
1300,21,5,0,0
943,30,11,25,0
1300,10,2,1,0
674,7,1,1,0
838,10,4,0,0
1000,8,1,0,0
1300,56,34,2,0
1200,10,2,3,0
1200,5,20,0,0
1200,2,20,0,0
981,3,1,0,0
1300,4,4,1,0
1300,1,6,0,0
1100,4,3,1,0
1300,13,6,0,0
903,15,4,1,0
1000,0,1,0,0
728,1,1,0,0
1300,3,1,1,0
758,9,9,1,0
884,36,1,1,0
396,2,1,0,0
1100,5,1,1,0
1300,3,1,0,0
1200,3,0,2,0
1100,15,2,0,0
524,8,2,1,0
43,5,1,0,0
859,17,31,1,0
491,6,1,2,0
1300,15,2,0,0
811,20,31,0,0
787,1,1,3,0
1300,5,1,1,0
995,11,2,2,0
543,1,1,0,0
825,4,1,1,0
753,2,21,0,0
1100,6,3,0,0
1100,3,1,2,0
1200,2,0,3,0
969,4,1,1,0
1300,1,1,1,0
1100,29,1,21,0
762,8,1,0,0
1000,14,2,0,0
961,14,13,1,0
664,7,1,1,0
1000,14,2,0,0
1100,7,4,1,0
952,10,1,0,0
635,4,2,0,0
751,26,1,0,0
988,12,1,0,0
629,11,3,1,0
1100,1,0,2,0
1200,16,4,0,0
1200,3,0,0,0
767,12,2,1,0
1200,5,1,0,0
780,11,1,0,0
971,2,8,0,0
1100,4,2,0,0
574,1,5,0,0
1100,6,8,3,0
1100,4,1,1,0
775,2,1,0,0
1000,17,15,0,0
1200,10,3,1,0
704,4,15,1,0
788,16,3,0,0
665,4,1,2,0
891,8,25,0,0
1100,5,2,0,0
882,7,1,0,0
1100,7,14,0,0
1300,11,1,0,0
920,2,0,2,0
901,28,0,21,0
1200,19,1,2,0
720,5,2,0,0
885,96,1,0,0
359,5,13,1,0
754,7,2,0,0
1100,5,6,1,0
900,1,1,0,0
852,2,2,1,0
411,2,1,0,0
1300,12,1,0,0
563,9,2,0,0
783,4,3,0,0
882,5,1,1,0
509,6,12,2,0
759,3,3,0,0
989,1,0,2,0
759,15,13,0,0
1100,2,14,1,0
887,4,3,1,0
1000,6,3,0,0
617,18,13,1,0
870,8,18,0,0
721,15,1,0,0
1100,27,4,0,0
1300,5,1,0,0
1100,4,1,0,0
946,23,20,0,0
1100,17,1,1,0
853,36,16,0,0
744,2,0,2,0
585,10,1,0,0
1100,1,1,0,0
714,13,1,0,0
1100,6,2,1,0
860,3,0,0,0
728,9,1,0,0
627,12,8,1,0
1300,20,14,1,0
746,3,8,0,0
749,8,3,0,0
1300,16,1,0,0
833,3,1,0,0
1100,2,1,1,0
712,13,2,1,0
1000,18,0,17,0
1300,8,1,0,0
1200,2,0,2,0
695,5,1,0,0
608,12,1,0,0
736,14,1,0,0
1100,2,1,0,0
748,9,5,0,0
945,5,1,0,0
780,1,7,0,0
974,5,1,1,0
1100,7,2,0,0
703,10,3,0,0
843,9,1,1,0
1300,20,1,1,0
976,17,3,0,0
774,14,33,0,0
922,3,1,0,0
1100,22,10,2,0
922,5,1,0,0
828,4,1,0,0
938,10,2,0,0
1100,8,1,1,0
1100,2,0,1,0
626,11,2,1,0
1200,0,10,0,0
1300,7,1,0,0
859,11,1,0,0
771,8,16,0,0
1100,4,1,0,0
975,13,29,0,0
990,7,2,0,0
663,7,1,0,0
658,10,1,0,0
984,11,1,1,0
791,2,5,0,0
861,3,2,1,0
854,10,1,1,0
1300,7,2,1,0
1000,6,1,0,0
988,4,1,0,0
844,4,1,0,0
1100,15,2,0,0
855,5,2,0,0
1200,11,1,0,0
932,7,1,1,0
1100,4,0,2,0
1100,12,3,0,0
1100,10,1,0,0
1300,9,2,0,0
1000,7,3,0,0
1000,14,1,0,0
1300,13,1,1,0
840,17,1,2,0
1100,6,20,1,0
928,4,1,0,0
955,7,3,0,0
597,0,16,0,0
1000,6,3,0,0
1100,7,2,1,0
874,8,2,0,0
232,2,1,0,0
863,13,14,1,0
836,13,5,1,0
981,6,1,0,0
732,4,13,0,0
491,9,3,1,0
1100,8,3,1,0
911,6,1,0,0
972,14,2,0,0
952,7,1,1,0
1000,6,0,1,0
1300,10,4,2,0
1200,5,1,0,0
1100,4,0,2,0
701,5,2,0,0
991,33,8,0,0
1200,5,2,0,0
1300,11,15,1,0
731,7,1,1,0
403,16,16,1,0
806,6,4,0,0
1100,1,0,2,0
1300,5,2,0,0
771,3,1,0,0
901,55,37,0,0
827,4,1,0,0
842,1,0,1,0
776,18,1,1,0
1300,56,6,1,0
844,2,1,2,0
721,2,1,0,0
862,6,0,2,0
1300,18,15,0,0
1300,6,19,0,0
992,13,2,0,0
850,7,4,1,0
1300,6,22,1,0
794,4,1,0,0
1100,3,1,0,0
925,35,0,2,0
681,142,49,24,0
506,2,0,1,0
833,7,1,0,0
1100,4,1,1,0
1100,7,1,0,0
720,1,1,0,0
918,6,9,1,0
997,8,7,0,0
1300,9,1,0,0
1300,1,0,2,0
750,11,1,5,0
592,6,5,0,0
817,2,9,0,0
1000,18,1,0,0
1000,14,1,0,0
1100,19,4,0,0
906,18,14,1,0
688,6,5,0,0
805,31,37,0,0
879,3,1,0,0
785,3,1,1,0
1100,1,1,0,0
1300,33,5,0,0
1200,27,31,3,0
671,6,1,2,0
1100,28,34,0,0
1300,39,8,0,0
1100,11,1,0,0
1000,6,15,1,0
1100,7,1,1,0
809,4,5,0,0
1200,71,17,3,0
952,4,0,1,0
1000,8,1,1,0
736,0,0,1,0
1100,6,1,0,0
1200,13,1,0,0
1300,6,2,0,0
1000,19,0,1,0
910,1,0,2,0
1200,8,1,0,0
835,6,2,1,0
1200,0,0,0,0
1100,6,13,0,0
843,10,1,0,0
642,0,2,0,0
1300,6,5,0,0
879,24,4,0,0
889,20,0,12,0
671,19,11,0,0
702,54,33,0,0
996,9,1,0,0
1100,12,2,2,0
1200,4,1,1,0
977,10,6,0,0
1300,10,0,0,0
1200,68,3,4,0
1200,15,1,0,0
1300,5,1,8,0
1100,21,14,4,0
1100,10,1,0,0
753,12,2,1,0
1100,15,2,0,0
520,8,1,0,0
510,1,1,0,0
901,15,10,0,0
1100,3,1,0,0
852,13,2,0,0
1100,15,6,3,0
931,4,1,2,0
945,9,12,1,0
909,3,0,1,0
1000,4,21,1,0
759,12,6,0,0
851,3,1,0,0
928,13,1,2,0
1300,6,1,0,0
1100,2,3,0,0
1100,0,0,2,0
724,5,1,0,0
1300,10,1,0,0
1300,19,6,2,0
707,4,19,0,0
904,18,37,0,0
1200,5,4,2,0
715,4,1,0,0
1000,9,1,0,0
1100,5,12,1,0
951,14,16,0,0
632,20,2,2,0
1200,1,0,2,0
742,12,5,4,0
1200,4,3,0,0
704,9,1,0,0
794,16,21,3,0
791,2,1,1,0
678,16,1,2,0
1000,5,1,0,0
772,11,2,0,0
850,6,0,3,0
726,2,0,1,0
849,3,3,0,0
785,9,1,0,0
1100,2,1,1,0
956,8,2,1,0
1300,4,3,0,0
809,46,1,1,0
1100,30,36,0,0
719,0,0,1,0
687,12,1,0,0
1100,65,35,0,0
954,1,1,0,0
1200,5,0,2,0
538,3,1,0,0
1200,1,10,0,0
991,1,0,2,0
1100,10,1,0,0
500,6,1,1,0
945,24,1,0,0
994,8,1,0,0
737,2,2,0,0
659,6,0,2,0
799,4,4,2,0
1000,11,1,1,0
970,13,3,4,0
816,11,1,1,0
1200,14,7,2,0
846,1,0,1,0
1100,6,6,0,0
903,9,5,1,0
1300,10,2,0,0
1100,19,5,2,0
784,4,0,0,0
980,5,19,1,0
1300,11,1,0,0
1300,8,4,4,0
859,8,1,0,0
871,12,2,4,0
1000,18,1,2,0
986,7,2,0,0
578,8,2,0,0
1100,4,2,0,0
988,13,2,0,0
1100,8,1,0,0
911,13,4,1,0
846,14,3,2,0
1000,2,2,0,0
1200,5,1,0,0
576,12,9,1,0
589,1,1,0,0
932,1,0,2,0
985,7,1,0,0
554,9,1,0,0
786,0,2,24,0
1200,7,18,2,0
1200,2,1,0,0
1100,0,0,0,0
1300,25,10,0,0
1200,2,10,0,0
1100,19,2,3,0
1200,4,1,25,0
1300,4,0,1,0
1000,19,2,0,0
614,11,3,3,0
1000,16,1,1,0
1200,10,1,0,0
1100,9,2,5,0
1000,13,10,1,0
1100,6,0,1,0
773,6,1,0,0
816,4,3,11,0
1200,5,1,0,0
1100,6,1,0,0
967,3,1,1,0
1200,3,1,0,0
924,4,2,0,0
1000,7,1,1,0
943,12,2,0,0
1300,10,1,0,0
938,18,4,0,0
849,10,0,0,0
767,7,1,3,0
950,35,5,8,0
826,5,1,0,0
1200,4,1,3,0
764,70,3,2,0
1300,7,3,0,0
819,11,1,2,0
1200,9,0,1,0
783,4,0,1,0
1200,6,1,1,0
892,15,3,2,0
845,10,0,2,0
726,18,1,0,0
1000,9,1,0,0
1100,18,0,15,0
691,3,1,3,0
1100,4,1,0,0
885,9,2,0,0
846,1,6,0,0
1100,13,1,3,0
1200,8,2,0,0
531,19,1,1,0
832,2,1,0,0
865,37,4,9,0
895,10,1,0,0
1300,44,1,1,0
1200,43,1,0,0
584,10,3,2,0
896,2,2,1,0
973,8,3,5,0
870,11,8,1,0
1000,9,1,2,0
875,8,1,2,0
903,9,1,0,0
1000,3,1,0,0
777,4,1,0,0
1200,7,2,1,0
890,1,1,0,0
707,11,23,1,0
869,25,2,20,0
1200,0,0,2,0
682,17,1,0,0
877,6,23,0,0
1100,5,2,1,0
930,6,1,0,0
969,1,0,2,0
847,10,1,13,0
559,12,1,1,0
822,4,2,0,0
1100,6,1,0,0
567,6,2,0,0
614,10,3,1,0
917,13,2,0,0
937,2,4,0,0
1200,12,4,1,0
770,7,3,0,0
587,2,1,0,0
884,9,3,0,0
1100,11,1,0,0
1200,5,1,0,0
1100,6,2,1,0
685,3,4,1,0
964,16,3,0,0
931,5,11,0,0
1300,14,1,0,0
1000,3,1,1,0
1300,6,2,1,0
1300,7,2,1,0
905,1,2,0,0
1100,1,0,2,0
971,18,15,1,0
1300,0,21,0,0
1000,7,5,0,0
1100,7,19,0,0
928,2,1,1,0
995,3,1,0,0
828,26,8,1,0
470,3,1,0,0
810,16,14,0,0
799,3,1,2,0
761,9,1,0,0
919,15,25,0,0
772,2,14,1,0
1200,8,1,0,0
687,5,10,1,0
909,9,0,1,0
57,1,1,0,0
994,8,1,0,0
795,4,0,0,0
830,17,16,1,0
593,7,2,0,0
801,1,1,0,0
861,6,1,0,0
791,5,1,0,0
620,11,1,0,0
719,11,4,3,0
1300,12,4,0,0
712,2,15,0,0
1200,6,0,1,0
921,1,1,0,0
927,4,2,0,0
454,20,17,0,0
1100,1,2,3,0
936,21,17,1,0
456,2,1,1,0
859,15,2,2,0
1000,8,1,0,0
725,8,1,1,0
1100,14,6,5,0
1200,4,1,2,0
1100,2,0,2,0
783,14,2,2,0
1100,19,1,0,0
1200,8,14,0,0
1100,15,6,0,0
940,3,2,0,0
1100,7,7,2,0
893,1,3,0,0
1300,3,1,2,0
1100,10,0,1,0
1200,0,18,0,0
740,3,1,0,0
708,15,3,1,0
1000,20,14,1,0
1200,5,1,1,0
848,42,17,1,0
1100,3,2,0,0
1100,11,2,0,0
1300,7,33,0,0
1200,87,33,0,0
873,9,1,0,0
913,17,1,0,0
1000,21,1,1,0
859,14,2,1,0
1100,0,0,1,0
755,10,1,0,0
1100,9,1,0,0
643,2,0,2,0
1000,4,3,1,0
861,13,22,0,0
712,8,1,0,0
1200,24,22,0,0
1300,5,1,1,0
945,4,1,1,0
1200,8,1,0,0
1200,3,1,0,0
680,5,2,2,0
1100,17,12,1,0
608,33,11,1,0
952,8,1,2,0
822,6,3,0,0
648,6,1,0,0
773,5,16,0,0
900,5,2,4,0
1200,5,1,0,0
841,2,3,1,0
1000,8,1,0,0
557,14,2,13,0
989,13,10,0,0
1200,5,1,0,0
993,11,1,0,0
621,2,1,1,0
819,22,11,1,0
847,5,2,0,0
1200,5,1,0,0
731,10,1,0,0
1100,10,1,0,0
1300,4,2,0,0
888,13,1,1,0
769,0,0,1,0
574,4,2,0,0
821,11,1,0,0
681,1,1,0,0
744,12,1,0,0
971,35,16,1,0
448,3,2,0,0
128,1,2,0,0
832,10,1,0,0
1100,6,0,2,0
478,10,1,1,0
1200,4,2,0,0
1200,13,2,1,0
709,11,1,0,0
965,11,2,0,0
865,3,0,1,0
858,8,2,0,0
496,10,14,1,0
558,14,8,1,0
572,8,1,0,0
1100,13,2,1,0
844,2,2,0,0
625,6,2,0,0
941,7,7,0,0
1200,12,8,0,0
807,9,1,0,0
707,11,1,0,0
851,27,0,21,0
977,7,1,0,0
911,7,1,0,0
1100,0,2,0,0
1100,3,0,1,0
577,5,1,0,0
1100,12,2,2,0
765,7,14,1,0
960,13,1,0,0
1300,5,1,0,0
1300,5,0,2,0
909,52,0,51,0
1000,4,1,0,0
850,12,3,2,0
1100,7,3,0,0
1300,28,0,21,0
990,9,1,0,0
1300,1,2,0,0
844,1,14,0,0
945,13,1,1,0
1000,0,5,0,0
882,4,1,0,0
1300,8,1,0,0
1100,13,1,0,0
750,11,2,1,0
759,6,11,2,0
1000,49,1,0,0
1300,16,1,0,0
962,0,0,1,0
987,6,1,0,0
945,8,1,1,0
854,5,1,2,0
674,19,15,1,0
1200,4,1,1,0
1300,0,3,0,0
709,3,2,0,0
1100,3,1,0,0
1100,22,1,0,0
780,11,1,0,0
819,10,1,0,0
830,21,10,1,0
1100,7,1,2,0
957,22,21,0,0
1200,31,1,21,0
966,13,6,0,0
1300,8,2,3,0
1100,10,3,0,0
1300,2,0,1,0
1200,2,1,0,0
1200,0,11,0,0
713,1,1,0,0
882,1,14,0,0
980,4,2,0,0
409,3,0,2,0
776,1,3,1,0
885,3,1,1,0
731,3,0,2,0
1200,0,0,1,0
639,10,1,1,0
797,2,1,0,0
936,7,4,0,0
1000,9,2,0,0
1300,8,1,0,0
1100,6,1,0,0
834,1,3,0,0
1100,5,2,0,0
1300,14,14,1,0
1200,6,1,0,0
1200,12,1,0,0
1300,11,1,0,0
965,7,0,2,0
845,2,0,2,0
705,0,0,1,0
1300,5,3,0,0
1300,1,1,0,0
921,36,16,0,0
1100,1,5,0,0
1200,6,1,0,0
1300,7,2,0,0
1100,10,1,0,0
723,20,2,2,0
1100,7,2,0,0
1000,5,1,1,0
1000,20,7,4,0
847,11,2,0,0
1200,7,1,3,0
1100,0,0,1,0
1300,16,14,0,0
1300,7,5,3,0
540,5,1,4,0
858,3,1,0,0
1200,6,1,0,0
552,10,2,1,0
865,12,2,1,0
972,2,4,1,0
724,4,0,0,0
724,5,1,0,0
806,3,0,2,0
751,0,0,1,0
1200,9,1,1,0
565,3,1,0,0
968,5,1,1,0
1200,9,2,0,0
478,6,1,0,0
971,4,6,1,0
1100,10,1,1,0
1100,5,3,0,0
1000,9,2,0,0
1300,6,0,1,0
1100,0,0,1,0
688,4,0,0,0
1100,3,14,1,0
1100,9,1,0,0
796,5,1,0,0
1000,1,1,0,0
721,5,1,0,0
1300,3,13,1,0
853,15,1,1,0
906,12,2,1,0
895,3,1,0,0
1100,16,15,0,0
1300,14,1,13,0
664,0,0,1,0
353,1,1,0,0
708,14,1,1,0
800,11,1,0,0
683,3,1,1,0
1300,12,11,0,0
1100,4,0,2,0
1200,3,1,1,0
1200,10,1,3,0
1100,10,2,2,0
1000,3,1,5,0
1200,3,0,0,0
938,11,1,0,0
549,13,5,1,0
779,5,1,2,0
1100,11,11,0,0
1300,10,1,1,0
165,0,1,0,0
1200,12,1,0,0
808,7,1,1,0
604,3,0,2,0
823,7,1,1,0
872,2,1,1,0
1300,1,1,0,0
1200,16,7,8,0
767,8,1,2,0
1200,3,1,1,0
945,2,1,1,0
1100,2,1,0,0
1300,37,18,0,0
1000,5,1,0,0
1100,4,1,0,0
1100,18,3,7,0
814,2,2,0,0
960,6,2,0,0
1200,5,3,1,0
1100,6,1,0,0
887,7,0,1,0
1100,4,1,1,0
972,2,0,2,0
950,23,3,0,0
1000,21,2,2,0
713,5,2,1,0
1100,12,1,0,0
946,15,9,0,0
1100,13,1,0,0
698,5,0,15,0
1200,4,2,0,0
1200,12,1,1,0
982,1,2,1,0
1200,14,3,1,0
1000,21,1,0,0
861,1,1,0,0
1100,3,1,1,0
1100,7,1,1,0
771,37,18,1,0
1000,10,2,0,0
1200,4,1,1,0
1000,0,1,0,0
1100,3,1,0,0
1000,5,1,0,0
862,2,0,2,0
1100,4,1,0,0
1100,18,7,0,0
878,1,2,0,0
1000,13,1,0,0
1300,11,1,0,0
1300,3,2,0,0
1300,3,2,0,0
621,19,16,0,0
1300,26,5,10,0
493,2,8,0,0
1100,13,3,3,0
1100,6,2,0,0
1200,7,3,1,0
653,7,1,1,0
1200,2,2,0,0
736,11,1,0,0
953,9,2,0,0
879,6,1,0,0
1200,20,13,0,0
911,7,1,0,0
557,1,3,2,0
1100,11,2,0,0
1200,23,20,0,0
939,4,1,1,0
626,2,1,2,0
937,13,1,0,0
1200,6,2,1,0
672,0,0,1,0
753,5,2,1,0
495,6,1,0,0
981,11,1,0,0
1100,11,1,0,0
815,1,3,1,0
820,2,1,1,0
555,4,0,2,0
1200,13,1,0,0
620,4,1,0,0
569,11,1,0,0
735,15,7,0,0
754,3,1,0,0
1000,5,3,3,0
775,2,1,4,0
1000,4,2,0,0
1200,6,1,1,0
854,8,3,2,0
833,2,1,0,0
810,7,1,1,0
656,22,2,0,0
1100,8,6,0,0
1200,32,1,0,0
436,5,1,0,0
485,2,0,2,0
927,16,10,0,0
551,8,1,0,0
414,3,2,1,0
1100,8,2,2,0
1300,6,2,1,0
940,86,80,0,0
757,4,0,1,0
644,4,1,4,0
466,2,0,1,0
552,0,1,1,0
422,1,0,1,0
874,4,1,0,0
798,10,2,15,0
835,8,2,0,0
430,5,1,0,0
944,8,1,0,0
890,17,2,11,0
1300,8,0,1,0
737,6,1,0,0
933,6,0,0,0
1200,33,17,0,0
399,2,0,1,0
1300,8,1,3,0
417,6,2,1,0
1100,16,14,0,0
916,7,2,0,0
1300,35,20,0,0
1300,5,2,0,0
1300,8,1,0,0
759,12,4,2,0
724,20,19,1,0
626,1,1,11,0
1200,5,1,1,0
1000,19,2,0,0
1300,6,0,2,0
1000,8,2,0,0
1200,10,2,2,0
763,15,3,0,0
906,3,0,0,0
1300,17,0,15,0
885,4,2,0,0
1000,13,1,0,0
1100,2,1,0,0
745,2,3,0,0
1100,1,2,2,0
956,14,0,10,0
1100,7,2,1,0
858,13,1,3,0
728,3,1,0,0
1300,24,54,0,0
1100,3,1,0,0
1000,9,1,1,0
1100,11,2,1,0
1300,15,1,0,0
1000,9,0,1,0
991,10,1,0,0
575,1,4,0,0
552,1,2,0,0
486,3,1,0,0
1200,6,3,1,0
1300,7,1,1,0
932,6,1,1,0
969,1,1,1,0
798,4,4,0,0
915,1,2,0,0
425,1,1,0,0
625,0,35,0,0
544,12,1,0,0
642,4,2,0,0
852,3,1,0,0
1100,3,5,0,0
1100,9,5,1,0
841,2,1,0,0
488,4,0,2,0
869,13,2,0,0
752,1,1,0,0
1300,21,15,0,0
735,9,4,1,0
1000,6,1,0,0
1200,9,1,0,0
1300,13,1,0,0
758,2,0,2,0
1100,4,1,3,0
664,2,9,0,0
857,14,6,0,0
1200,2,1,0,0
950,5,1,0,0
847,4,1,0,0
542,18,0,16,0
655,2,2,1,0
869,6,2,0,0
948,19,5,26,0
992,5,1,0,0
801,15,2,1,0
1000,3,2,0,0
1000,10,2,0,0
997,6,1,0,0
478,6,1,0,0
44,2,1,0,0
854,10,1,1,0
1300,8,6,0,0
569,1,0,0,0
1300,8,0,2,0
1200,5,2,0,0
922,1,1,1,0
1200,45,2,2,0
1300,5,0,2,0
596,12,5,2,0
596,9,1,2,0
587,1,1,0,0
1200,4,1,0,0
587,10,1,1,0
1300,0,0,1,0
1200,12,5,0,0
986,2,3,0,0
1200,8,2,0,0
844,7,1,1,0
449,0,0,1,0
1300,12,1,0,0
743,6,1,1,0
551,5,1,1,0
759,11,3,1,0
1300,17,11,0,0
1200,14,2,0,0
584,25,1,0,0
1200,7,1,0,0
756,5,1,1,0
822,9,1,1,0
485,7,1,2,0
992,3,13,0,0
993,6,1,1,0
669,7,1,0,0
201,1,1,0,0
1200,3,2,0,0
1000,2,1,0,0
473,3,2,0,0
1200,7,1,0,0
857,12,1,1,0
660,7,4,0,0
1300,5,2,1,0
1000,3,12,0,0
587,16,12,0,0
1100,7,1,0,0
547,14,1,0,0
1100,5,1,2,0
1300,10,6,0,0
1100,3,1,0,0
518,0,3,0,0
426,0,0,1,0
1200,23,11,1,0
933,33,4,0,0
1000,1,8,0,0
828,8,2,1,0
473,3,1,0,0
548,6,1,0,0
732,13,0,3,0
913,13,1,0,0
548,8,2,0,0
768,3,0,2,0
860,4,1,0,0
1100,8,51,0,0
903,87,76,0,0
789,16,1,3,0
875,6,4,0,0
700,0,0,1,0
933,0,0,1,0
453,6,0,26,0
881,0,0,1,0
855,1,0,1,0
1100,32,2,0,0
511,13,2,0,0
1200,72,1,0,0
712,14,1,1,0
1100,4,2,0,0
678,1,1,2,0
929,10,2,1,0
1200,26,7,2,0
836,8,1,0,0
969,14,5,0,0
622,1,7,1,0
640,6,1,1,0
703,5,0,2,0
1100,14,1,1,0
811,7,0,3,0
1100,3,1,1,0
1300,16,6,0,0
1300,38,1,2,0
1200,11,1,0,0
1300,24,10,0,0
1300,63,11,0,0
1000,10,1,0,0
1300,2,3,0,0
942,0,8,0,0
907,2,2,0,0
530,23,1,20,0
895,17,1,0,0
1300,6,1,2,0
914,5,2,0,0
536,4,1,0,0
750,24,4,0,0
1200,8,1,1,0
1000,4,1,0,0
1200,12,2,1,0
1100,11,5,1,0
596,0,0,1,0
518,1,2,0,0
1200,7,1,0,0
429,3,2,0,0
1200,7,3,0,0
802,6,1,0,0
1100,6,2,0,0
607,27,5,2,0
929,5,2,0,0
1300,3,4,1,0
1200,5,1,1,0
1300,24,20,1,0
491,8,1,0,0
918,9,11,0,0
1100,5,1,0,0
790,10,1,0,0
867,7,2,0,0
1100,11,3,0,0
753,18,1,2,0
1100,6,1,0,0
708,2,1,0,0
899,34,1,22,0
1100,0,0,1,0
567,2,0,2,0
714,1,3,0,0
1200,20,0,4,0
447,4,1,0,0
1300,5,20,0,0
866,9,1,1,0
877,7,1,1,0
1300,9,1,0,0
893,5,1,0,0
733,7,0,3,0
751,2,3,0,0
1300,17,2,1,0
1200,9,20,0,0
1200,7,2,0,0
852,11,1,0,0
752,4,3,1,0
798,0,0,1,0
653,0,14,0,0
1200,6,0,0,0
577,2,8,1,0
618,8,1,0,0
1200,7,1,1,0
548,4,2,0,0
1200,11,1,0,0
